0000298454;66163
0000301961;66171
0000301384;66175
0000302366;66177
0000302488;66179
0000305519;66191
0000306226;66197
0000309239;66201
0000311659;66215
0000307061;68999
0000298402;122564
0000296238;122580
0000301250;122586
0000298582;122588
0000302917;122590
0000305575;122596
0000305696;122598
0000304407;122602
0000303774;122604
0000310705;122606
0000303225;131461
0000304333;174707
0000306845;178191
0000306316;178569
0000310655;179981
0000302974;241590
0000610995;65049
0000610960;65051
0000316280;65057
0000610800;65145
0000610771;65539
0000602041;65601
0000610875;65603
0000315463;67485
0000610688;106991
0000610861;113428
0000315898;117648
0000315820;117650
0000610681;174714
0000602115;193805
0000824587;65699
0000826038;66231
0000829908;66285
0000819164;139243
0000816016;174716
0000834022;193639
0000834081;193640
0000830936;194552
0000831304;194553
0000826468;211790
0000834966;241646
0000829367;241662
0000578980;64871
0000577397;65041
0000563484;65725
0000563547;66411
0000563348;174353
0000577762;174735
0000564020;174736
0000564571;174737
0000123019;63141
0000127036;68855
0000131788;68869
0000130025;88279
0000129107;89579
0000131079;89616
0000124332;90228
0000127120;93010
0000127667;93012
0000127295;93015
0000128245;93018
0000128823;93020
0000130830;93023
0000132736;93030
0000122500;93039
0000128076;93046
0000123234;95015
0000123565;101917
0000132275;117188
0000125246;117190
0000124468;117196
0000124521;117198
0000126735;117200
0000132959;117202
0000123235;193882
0000125067;241705
0000630365;63525
0000676563;63803
0000632047;64331
0000625023;64383
0000625428;64385
0000692421;64813
0000637973;64841
0000635255;64843
0000635342;64845
0000635846;64847
0000634130;64849
0000692518;65275
0000628061;65485
0000629010;65513
0000553273;66297
0000627135;66301
0000626769;66303
0000994395;66307
0000631349;66309
0000631870;66311
0000632149;66313
0000633324;66315
0000996751;66317
0000631333;66319
0000634708;66321
0000636509;66325
0000636184;66327
0000635595;66329
0000637447;66331
0000636785;66333
0000637842;66335
0000589583;66579
0000680664;67457
0000629153;88257
0000638228;88297
0000634927;111682
0000627795;128168
0000638079;176403
0000638121;176951
0000638324;176952
0000638342;176953
0000635153;177557
0000637371;177658
0000637272;177659
0000692588;178359
0000890921;64439
0000891947;64443
0000891060;177009
0000875389;193877
0000580896;63661
0000578729;64519
0000579482;65015
0000580192;65019
0000579193;65021
0000000850;65023
0000582086;65025
0000579806;65027
0000582488;65029
0000581080;65031
0000581685;65033
0000579189;65035
0000579010;65037
0000582720;65039
0000621589;65137
0000623465;65139
0000585124;66565
0000595300;66609
0000595798;66611
0000597160;66621
0000605188;67513
0000587785;68711
0000600115;68747
0000580234;121272
0000622338;122862
0000621677;122977
0000605304;122979
0000224234;122981
0000582958;124523
0000580885;180111
0000599977;241651
0000580361;241698
0000567111;63619
0000564418;64521
0000563646;64873
0000560922;65065
0000573820;65271
0000567491;65457
0000571759;65687
0000555213;66389
0000557186;66391
0000557603;66393
0000558794;66395
0000556752;66397
0000558605;66399
0000373786;66401
0000573528;66403
0000558358;66405
0000565265;66407
0000560809;66413
0000561613;66415
0000565638;66421
0000566212;66425
0000561720;66427
0000567149;66429
0000591210;66431
0000561019;66433
0000561092;66435
0000571869;66437
0000567352;66439
0000572225;66441
0000572772;66443
0000567438;66445
0000575512;66447
0000573962;66451
0000561843;68953
0000552606;68973
0000573620;120723
0000573696;120725
0000558734;120727
0000586851;122993
0000586975;122995
0000567371;241584
0000360446;65525
0000358997;65703
0000356610;65735
0000356578;65737
0000356474;66453
0000361692;66455
0000356934;66457
0000355960;66459
0000358221;66461
0000359539;66463
0000356666;66465
0000359838;66467
0000360384;66469
0000358632;66471
0000360257;66473
0000355759;66475
0000359213;66477
0000356776;66479
0000355650;66481
0000358508;66483
0000360278;66485
0000355741;66487
0000359939;66489
0000361146;66493
0000360695;66495
0000358830;66499
0000362485;66501
0000361299;66505
0000361991;66511
0000358143;117680
0000355370;134096
0000358764;178292
0000360336;178337
0000356119;181202
0000358822;181293
0000357776;193713
0000357654;193855
0000357327;193856
0000356370;193857
0000358498;241708
0000356609;241710
0000148569;102628
0000150573;102632
0000150713;102634
0000149338;63113
0000157561;63841
0000253162;69133
0000260108;69135
0000152503;69137
0000156289;69139
0000151402;102636
0000148610;112362
0000157818;112386
0000155761;112388
0000149901;113411
0000150755;114470
0000151473;117296
0000149454;117298
0000148987;117805
0000151988;117807
0000155365;117813
0000156838;117988
0000155983;117990
0000156866;117992
0000158364;117994
0000148548;118002
0000153509;118004
0000148100;122007
0000149747;139239
0000149863;146028
0000154431;174777
0000149860;181292
0000150157;192925
0000148136;193822
0000152434;211692
0000156245;212108
0000151572;212154
0000260210;212532
0000151041;241551
0000152133;241706
0000148370;243236
0000150017;250283
0000151735;250284
0000149567;250287
0000939989;208762
0000940627;241546
0000948264;241554
0000584282;63547
0000589312;63569
0001104695;63573
0000584355;63775
0000598569;63787
0000588071;63815
0000588088;63817
0000589707;64875
0000585278;64877
0000584842;64879
0000584817;64881
0000592881;64883
0000592672;64885
0000599800;64887
0000596564;65061
0000585191;66567
0000586187;66569
0000586508;66571
0000587672;66573
0000587329;66575
0000588142;66577
0000585903;66583
0000590685;66587
0000591915;66589
0000599323;66591
0000592411;66593
0000592167;66595
0000592490;66597
0000593422;66599
0000593020;66601
0000598276;66603
0000594194;66605
0000595179;66607
0000596052;66613
0000597763;66617
0000597466;66619
0000598113;66623
0000598709;66625
0000598940;66627
0000599539;66631
0000328318;68391
0000328236;68411
0000588238;68979
0000166149;117186
0000592693;122997
0000588902;122999
0000586079;172113
0000585482;172115
0000588754;174776
0000584553;181210
0000587998;241676
0000167517;66629
0000164163;68849
0000166171;89581
0000162112;89583
0000163156;89586
0000162509;89588
0000166806;89590
0000165366;89592
0000167047;89594
0000160196;89612
0000271266;89624
0000158732;92998
0000164348;112372
0000162767;117182
0000165801;117184
0000161012;117192
0000160131;117194
0000162336;193806
0000158978;241555
0000159927;241588
0000408690;63461
0000404007;63647
0000405836;63649
0000418299;63669
0000491011;64281
0000422010;65305
0000408242;65309
0000401301;66645
0000401916;66647
0000403395;66657
0000488536;66669
0000388306;66673
0000406631;66689
0000408440;66693
0000416834;66705
0000417466;66709
0000488431;66717
0000396811;66723
0000490181;66725
0000490261;66727
0000403739;68947
0000487318;68955
0000403156;69099
0000403645;112304
0000389255;112309
0000391708;112311
0000491310;112313
0000423123;145147
0000389421;174745
0000408641;179938
0000407318;193547
0000418097;193809
0000176785;193850
0000400603;212135
0000401783;212533
0000416603;241525
0000417324;241533
0000401561;241535
0000400963;241538
0000401826;241544
0000403222;241563
0000403997;241568
0000418560;241569
0000402160;241575
0000404271;241577
0000388690;241579
0000389175;241580
0000389378;241581
0000417081;241582
0000400784;241583
0000400704;241589
0000406786;241592
0000389032;241593
0000388928;241594
0000190005;241595
0000488909;241602
0000401613;241668
0000401677;241697
0000412502;241724
0000423636;241804
0000405000;241813
0000402169;241829
0000490712;241835
0000424833;241854
0000402145;241860
0000488655;241887
0000416815;241898
0000417678;243194
0000490907;244391
0000396326;250276
0000391557;250285
0000389040;251485
0000388198;251486
0000399462;254572
0000403297;255066
0000421484;255067
0000904396;64287
0000913323;64447
0000914105;64451
0000906859;64829
0000897496;66757
0000908307;66761
0000912325;66791
0000912195;178395
0000918497;193543
0000906713;241519
0000773705;64913
0000701792;64987
0000703471;64991
0000705366;64999
0001118580;65007
0000784832;68219
0000767939;68609
0000768127;68611
0000705026;128170
0000701368;128172
0000704516;128174
0000704073;176839
0000701285;241523
0000842495;241598
0000175875;63673
0000171960;63677
0000172340;63679
0000169059;63681
0000171000;63683
0000173569;63685
0000172273;63687
0000173011;63693
0000174247;63695
0000170343;63697
0000173810;63701
0000176331;63705
0000170295;63707
0000176958;63709
0000174435;63711
0000169333;63713
0000174022;63719
0000175024;63721
0000177027;63723
0000177238;63725
0000169656;63747
0000172400;63879
0000569193;122468
0000176619;122470
0000176661;178358
0000172299;179710
0000172693;181180
0000171392;181250
0000174403;193291
0000176260;193292
0000176531;193293
0000475853;241921
0000178632;63445
0000179891;63899
0000183340;63903
0000178447;63917
0000180338;63919
0000181330;63921
0000183078;63923
0000180036;63925
0000183880;63927
0000254668;63929
0000185031;63931
0000180762;65569
0000186020;65575
0000182438;65577
0000184621;65581
0000179056;66167
0000185581;66209
0000181914;89763
0000201946;117670
0000186496;122854
0000184995;122856
0000180191;146021
0000180146;176920
0000186201;177054
0000181439;177092
0000182236;178352
0000187135;179882
0000186358;180234
0000180028;180235
0000186754;181290
0000186794;193858
0000182866;209697
0000179049;211365
0000050638;211949
0000187100;241596
0000180877;241629
0000180940;241916
0000864557;94927
0000866714;193117
0000865913;193550
0000873608;178168
0000745397;250275
0000151378;102638
0000210916;63123
0000079450;63161
0000054058;63467
0000044144;63469
0000037770;63471
0000061626;63495
0000078900;63533
0000057191;63553
0000077584;63557
0000040307;63585
0000052437;63587
0000028278;63591
0000066137;63593
0000029562;63595
0000046609;63597
0000054244;63599
0000064476;63601
0000029430;63605
0000157423;63607
0000053019;63609
0000040077;63611
0000034081;63613
0000056955;63615
0000058845;63621
0000032992;63623
0000072080;63625
0000079385;63633
0000035869;63651
0000044429;63781
0000061385;63791
0000057712;63793
0000040526;63797
0000072459;63799
0000060506;63801
0000313389;63813
0000078296;63819
0000057489;63821
0000054883;63823
0000078591;63825
0000068412;63827
0000058012;63829
0000054226;63833
0000077456;63835
0000037550;63839
0000039756;63873
0000066857;63881
0000053106;64009
0000030675;64013
0000078861;64015
0000043183;64021
0000041768;64023
0000060808;64027
0000054559;64031
0000029072;64033
0000034324;64035
0000055305;64037
0000050286;64039
0000051327;64071
0000033303;64223
0000044852;64263
0000048076;64275
0000313674;64283
0000052399;64321
0000041014;64373
0000049817;64391
0000070463;64479
0000046646;64501
0000057998;64505
0000044933;64831
0000070244;64891
0000079376;64893
0000057154;64899
0000053909;64905
0000046580;65105
0000079293;65193
0000079153;65385
0000061524;65387
0000103183;65389
0000043754;65393
0000043132;65395
0000071775;65397
0000049144;65401
0000077614;65403
0000056738;65405
0000057396;65407
0000059673;65409
0000064115;65411
0000064947;65415
0000065474;65417
0000069861;65419
0000072131;65423
0000054702;65493
0000059341;65495
0000078023;65503
0000077453;65589
0000051773;65591
0000054111;65593
0000060238;65763
0000124213;65777
0000077316;66835
0000044374;66837
0000079103;66839
0000045057;66841
0000051872;66843
0000050562;66845
0000051302;66847
0000044981;66849
0000050988;66853
0000028365;66855
0000044983;66857
0000053868;66859
0000079218;66861
0000036998;66865
0000057038;66867
0000059483;66869
0000077879;66871
0000045110;66873
0000036826;66875
0000062610;66881
0000035146;66885
0000036585;66887
0000039979;66889
0000059010;66891
0000060219;66893
0000065320;66895
0000044209;66897
0000044877;66899
0000048399;66901
0000036048;66903
0000040724;66909
0000060951;66911
0000038079;66915
0000055176;66923
0000045087;66925
0000065998;66929
0000058855;66931
0000039313;66933
0000065964;66935
0000048505;66937
0000066236;66941
0000028848;66947
0000130678;66951
0000069932;66953
0000053463;66961
0000042175;66963
0000037306;66967
0000059597;66969
0000040939;66973
0001110150;66975
0000041522;66977
0000042452;66981
0000040281;66991
0000046135;66995
0000078767;66997
0000031861;66999
0000044453;67001
0000062869;67003
0000078958;67007
0000065940;67009
0000077444;67011
0000054523;67013
0000078536;67015
0000079310;67019
0000077318;67021
0000054245;67023
0000057794;67025
0000040862;67027
0000055218;67029
0000054395;67031
0000163869;67037
0000040129;67041
0000057098;67045
0000046203;67047
0000071159;67049
0000070653;67051
0000046345;67053
0000077448;67055
0000054049;67057
0000078865;67059
0000050835;67061
0000079349;67063
0000046601;67065
0000072777;67067
0000065561;67069
0000044408;67071
0000067534;67073
0000047843;67075
0000044895;67077
0000072278;67079
0000078911;67081
0000049473;67083
0000051349;67085
0000044215;67087
0000037424;67091
0000054449;67093
0000054414;67095
0000049054;67097
0000060497;67099
0000039004;67101
0000070281;67103
0000052457;67105
0000053475;67107
0000054606;67109
0000060669;67113
0000032964;67115
0000047636;67117
0000041087;67119
0000056325;67121
0000078157;67123
0000044716;67125
0000066072;67127
0000033350;67131
0000044828;67133
0000079106;67135
0000058115;67137
0000078329;67139
0000078400;67141
0000079364;67143
0000044971;67147
0000060970;67149
0000036226;67151
0000056616;67153
0000066833;67157
0000037690;67159
0000078277;67161
0000062152;67165
0000034170;67167
0000072357;67169
0000057169;67173
0000051632;67175
0000062941;67177
0000041092;67181
0000151157;67183
0000066240;67185
0000079416;67189
0000068923;67191
0000057980;67193
0000053579;67195
0000068662;67197
0000049875;67199
0000033208;67201
0000069763;67203
0000046670;67205
0000046724;67209
0000054746;67213
0000077457;67215
0000079306;67217
0000061707;67221
0000034142;67223
0000053381;67225
0000072660;67229
0000069111;67231
0000033060;67235
0000036456;67237
0000063600;67239
0000054878;67241
0000050152;67243
0000058240;67245
0000066888;67247
0000034148;67251
0000071564;67255
0000050216;67261
0000054763;67263
0000072858;67265
0000247698;67271
0000053706;67277
0000054918;67281
0000037994;67283
0000054705;68943
0000044426;68945
0000044142;68951
0000057221;68963
0000072454;68967
0000044413;68975
0000070202;68977
0000048822;68981
0000044993;68983
0000054835;68987
0000063870;68991
0000065284;68993
0000060396;68997
0000050245;69003
0000045088;69007
0000078805;69015
0000078997;69021
0000072066;69023
0000029532;69025
0000066221;69027
0000078878;69043
0000034053;69045
0000072446;69059
0000045102;69061
0000072121;69069
0000077325;69073
0000050906;69075
0000078008;69103
0000054503;69105
0000067514;69107
0000036535;69113
0000054036;69115
0000078452;69119
0000060704;69121
0000078003;69129
0000060433;69151
0000078179;69153
0000046191;88283
0000031666;95065
0000059325;101428
0000060202;101450
0000078855;101481
0000078873;101915
0000318005;102439
0000039066;102780
0000078657;105210
0000048148;105249
0000054376;106957
0000044959;111455
0000065530;114223
0000053890;114859
0000060095;115932
0000044920;116800
0000314633;117646
0000077690;117698
0000071967;117791
0000036859;118694
0000037540;118696
0000029540;118698
0000040375;118700
0000043036;118702
0000047076;119874
0000078396;119878
0000078596;119880
0000053337;119882
0000053944;119884
0000054889;119886
0000054965;119888
0000047321;119890
0000079469;119892
0000058959;119894
0000059378;119896
0000060435;119898
0000077996;119900
0000058077;119902
0000063838;119904
0000044708;120387
0000047677;120391
0000036976;121256
0000077687;121258
0000064724;121260
0000070857;121262
0000065409;122864
0000066545;122866
0000043481;131465
0000077887;132509
0000041036;134100
0000079064;139247
0000057000;145137
0000078780;145151
0000045015;146026
0000151805;146310
0000048988;146312
0000044341;174680
0000077344;174681
0000040458;174682
0000049801;174684
0000314367;174693
0000029474;174738
0000077678;174741
0000037245;174742
0000077686;174779
0000272521;174784
0000029531;176362
0000063972;176840
0000050935;176998
0000158671;177012
0000317990;178111
0000040614;178171
0000065572;178415
0000059232;178452
0000045058;178551
0000065784;178561
0000066209;179439
0000054316;179661
0000061352;179792
0000048724;179883
0000040301;179916
0000034072;179918
0000065757;179925
0000064011;180233
0000079463;192884
0000064971;193239
0000054302;193851
0000077593;193871
0000044995;193873
0000044987;193874
0000056963;193875
0000077332;193879
0000060417;193880
0000059244;193885
0000057261;208798
0000029206;208822
0000052929;209171
0000039056;209657
0000062410;211503
0000041027;211729
0000151804;212095
0000071998;212173
0000037048;241536
0000044954;241574
0000052997;241616
0000038663;241618
0000037283;241624
0000066845;241625
0000048189;241643
0000042950;241649
0000034775;241680
0000063881;241702
0000070088;241772
0000065554;241912
0000151702;243318
0000028723;244594
0000029267;244595
0000045049;244596
0000053452;247873
0000183625;248732
0000066164;248877
0000032609;250719
0000954426;250800
0000078358;251011
0000053967;254084
0000353507;67287
0000353805;67293
0000353729;67297
0000354005;67301
0000354207;67305
0000353742;67307
0000353563;67309
0000353350;67311
0000353756;67315
0000353830;67317
0000353267;67319
0000353906;67325
0000354160;67329
0000354093;67331
0000333160;67335
0000353752;67337
0000353755;67341
0000353783;67343
0000353869;67347
0000354168;67349
0000354203;67353
0000354152;67359
0000353763;67361
0000353843;67363
0000354113;67365
0000354050;67367
0000354069;67369
0000353773;67375
0000353706;67377
0000353821;67379
0000353734;67381
0000353152;116041
0000353348;174698
0000384012;178554
0000354278;241605
0000354089;241607
0000353847;241608
0000353502;241609
0000353981;241610
0000574561;63481
0000575233;63563
0000574810;64311
0000737350;64711
0000632821;64851
0000625973;66299
0000554150;67387
0000630414;67393
0000562524;67397
0000570000;67401
0000568876;67405
0000569454;67407
0000504427;178032
0000506695;179740
0000508836;241597
0000504647;241645
0000532694;65231
0000531017;67417
0000530936;67441
0000531836;67447
0000518973;241553
0000531213;241648
0000631641;64499
0000631804;94994
0000513677;174770
0000852992;179717
0000851586;241642
0000570388;64309
0000570172;64313
0000576328;66449
0000564687;67399
0000576163;178365
0000570843;212174
0000570587;212175
0000570464;212584
0000574591;241611
0000543975;64235
0000602165;64273
0000608735;64323
0000608905;64359
0000610236;64363
0000609776;64371
0000607083;65043
0000615444;65045
0000608289;65047
0000613500;65053
0000615349;65071
0000622250;65079
0000623258;65081
0000619197;65083
0000623706;65085
0000612021;65089
0000614939;65091
0000618730;65093
0000620528;65095
0000621536;65101
0000622535;65121
0000619275;65123
0001096067;65125
0000616324;65127
0000621325;65131
0000609830;65135
0000606470;65141
0000606900;65143
0000604610;65147
0000615219;65149
0000616980;65151
0000618545;65153
0000618168;65155
0000603869;65157
0000622623;65159
0000607812;65463
0000615419;65547
0000617851;65565
0000603904;65595
0000602529;65607
0000606982;65611
0000734355;65643
0000608293;65731
0000607152;67475
0000608554;67477
0000609072;67479
0000605850;67481
0000604260;67483
0000612859;67487
0000614707;67489
0000613119;67491
0000613984;67493
0000615954;67495
0000617046;67497
0000617638;67499
0000618211;67501
0000613794;67503
0000603670;67505
0000620105;67507
0000615777;67511
0000615462;69109
0000607924;69111
0000614575;122860
0000604516;122971
0000604878;122973
0000613825;122975
0000615769;131463
0000606061;193115
0000606445;193870
0000615635;193872
0000614904;241548
0000605082;241712
0000125613;250286
0000832278;67549
0000959666;117696
0000823616;211493
0000816713;248513
0000993957;64527
0000943786;65807
0000419651;64381
0000420018;65701
0000396437;67603
0000397908;67611
0000397407;67613
0000398214;67629
0000409140;69123
0000398305;174744
0000393071;177250
0000705952;181200
0000409120;192980
0001083010;193262
0000393232;193830
0000393549;193831
0000398639;194548
0000419484;211936
0000420060;211943
0000397433;241539
0000409103;241591
0000409410;241653
0000409549;241677
0000397370;241707
0000409215;241733
0000419883;241915
0000409653;248665
0000952750;64557
0000960162;64563
0000960004;65887
0000953067;114490
0000952831;178034
0000960863;212153
0000956399;241599
0000109167;63871
0000039262;68923
0000108647;68935
0000108680;174740
0000170998;177641
0000109637;177643
0000973928;64827
0000000314;~101093
0000000350;~101096
0000000335;~101099
0000000361;~101101
0000000317;~101104
0000000337;~101109
0000964892;179931
0000971301;179937
0000973289;209659
0000190530;63349
0000192870;63353
0000192950;63355
0000194201;63357
0001099872;63359
0000196324;63361
0000195702;63363
0000196366;63365
0000196599;63367
0000190461;63729
0000190820;63731
0000191274;63733
0000699320;63735
0000191959;63737
0000193159;63739
0000193899;63741
0000195768;63743
0000194352;63745
0000261729;69131
0000189651;174695
0000195992;174701
0000193845;174702
0000192679;174703
0000190908;174704
0000189010;193480
0000029471;193560
0000189540;193853
0000717924;64781
0000716139;67739
0000722547;179745
0000721272;241518
0000725444;241552
0000746749;65535
0000724881;241617
0000726931;241679
0000760759;249144
0000746720;249145
